text,rating,lat,lon,sentiment,sentiment_score
"Wow where do I start, to finally have the opportunity to see this beautiful building in person and go inside to the 80th, 86th and 102nd floor was just one in a lifetime opportunity which I am very proud of.

As you walk in your already taken aback with the beautiful interior designs of this amazing building I got in at 2:30pm and was in there till 6:30pm took my time in the museum reading all the interesting facts and history of this amazing building and the fact that it was built in 13 months is crazy as we now wait minimum 10-15 years for high rises to be built.

Also, when built it was the tallest building in the world and also had to most advanced lift systems in the world for its day and age and the fact that the same lift company still operates there daily is crazy and that it was originally a beautiful hotel, but the 13 month building period made me absolutely gobsmacked.

Then comes the 86th floor open 360 degrees open area was crazy I was breath taken by the views of the city all around you can see, New Jersey, Staten Island, Statue of Liberty, Times Square all over Manhattan, Central Park, Brooklyn, and etc.

Crazy views but I stayed there and waited for the Sunset which was at 5:18pm, and just before that like 20/30 mins before Sunset I went up to the 102nd floor which is literally at the tip of the tower and was a 360 glass room, it was such an honour to watch the Sunset behind Lady Liberty and Jersey City and then see the city to go from day to night and see all the night lights all around the city and the amazing lights in the city.

Finally, the end I was left speechless and would definitely love to be back to this amazing monument and the world’s most recognisable tower. If you’re visiting New York for the first time I highly recommend visiting the most beautiful building in the world.",5,40.7484405,-73.98566439999999,POSITIVE,1
"Of course you have to do this one at least once. We really enjoyed the area before you even go to the top, they give you an extensive history on the build and construction and have lifelike “views” you can look through to see the construction. It’s very cool, and fun for kids and adults. The elevator ride up is unique in that it “shows” you the actual construction as you go up to the top. It blows your mind that people worked on this and accomplished this, and we still get to see its beauty today. What a feat. The top itself is breathtaking, personally I think it’s fun to see during the day because you see the entirety of the city. However, at night it can feel more ethereal and dreamy, and can also make for some great city nightscape shots.",5,40.7484405,-73.98566439999999,POSITIVE,1
"The Statue of Liberty is the ultimate symbol of freedom!   I first visited in 2002, and seeing Lady Liberty up close still feels powerful. The views from the pedestal balcony are stunning, offering a 360° look at the NYC skyline and the harbor.

On the ground floor, the Statue of Liberty Museum is a must—it houses the original 1884 torch! Before you leave the island, check out the massive gift shop and enjoy a snack at the Crown Café.

Pro tip: For the best vlogger ""hero shot,"" stay on the ferry deck as you approach the island for a perfect scale photo with the skyline behind her. A 5-star historic experience!",5,40.6892494,-74.04450039999999,POSITIVE,1
Oh wow - when you cruise by the Statue of Liberty she truly is a beauty! We booked a trip to make the visit & included a walk up the very narrow wi ding steep steps… there are plenty of stop off points so don’t be put off. It’s tiny up there but a must do if you are see the statue why not go up inside? We loved it - part of the trip was to visit Ellis Island so we had best part of a day doing both islands,5,40.6892494,-74.04450039999999,POSITIVE,1
"Visiting the Statue of Liberty is a truly remarkable and inspiring experience. From the moment the ferry approaches Liberty Island, the statue commands attention with its scale, elegance, and symbolic presence. Standing proudly in New York Harbor, it offers a striking contrast between the calm water surrounding it and the distant movement of the city skyline.
Up close, the statue’s details become even more impressive. The carefully crafted folds of the robe, the raised torch, and the solemn expression convey a sense of strength and dignity. Its soft green patina, shaped by time and the elements, adds to its beauty and historical character. The monument does not merely impress visually; it carries a profound sense of meaning connected to freedom, hope, and opportunity.
Walking around Liberty Island allows visitors to appreciate the statue from multiple angles while enjoying the peaceful atmosphere of the harbor. The gentle sound of the water and the open views create a reflective environment, encouraging visitors to pause and consider the history associated with the site. For many, this location represents the journey of millions who arrived in America seeking a better future.
As the light changes throughout the day, the statue takes on different tones, becoming especially striking during sunset. Overall, visiting the Statue of Liberty is not only visually beautiful but also emotionally meaningful, leaving a lasting impression on those who experience it.",5,40.6892494,-74.04450039999999,POSITIVE,1
"Awesome visit! Seeing the Statue of Liberty in person was an unforgettable experience. There was a show that explained how the statue was built, the difficulties faced during its construction, and the purpose behind creating it, which made the visit even more meaningful. The history was inspiring, the views were incredible, and everything was well organized. Definitely a must-see attraction and a highlight of the trip.",5,40.6892494,-74.04450039999999,POSITIVE,1
"If you are visiting NYC, you have to visit the Statue of Liberty. It's not expensive either and the difference between Crown, Pedestal, and just the ferry ride amounts to a few dollars.

We did not get a chance to visit the crown as it was sold out, but we did get as high as the pedestal. Franky, getting on the island is the most important part as you want a photo with the Statue of Liberty in the background and not viewing from within her.

Getting on the ferry is interesting as airport-style security screening is involved. Once on the island, you have to use a locker to store any bags, strollers, etc before you can enter the Statue itself. An elevator is available to get to the pedestal, but coming down is stairs only if you are able-bodied.

Don't miss the Statue of Liberty if you're in NYC. Also, it's easy to get to via the subway.",5,40.6892494,-74.04450039999999,POSITIVE,1
"Grand Central Terminal is An Architectural & Transit Icon!

​Grand Central Terminal is a breathtaking masterpiece of architecture and a must-visit in NYC. From the outside, the massive Tiffany clock—the largest Tiffany glass work in the world—and the Transportation Statue featuring Mercury, Hercules, and Minerva are stunning sights to see before you even walk through the doors.
​Inside, the famous celestial ceiling and the opal clock make even a simple commute feel like a trip back in time. The layout is remarkably user-friendly and easy to navigate with clear, efficient signage for all travelers.
​Transit Hub: This is a truly central connection point. It seamlessly links the Metro-North, the NYC Subway (4, 5, 6, 7, and S lines), and now the LIRR via the new Grand Central Madison concourse.
​Note: While NJ Transit doesn't run directly here, it's a quick subway or shuttle ride away at Penn Station.
​Pro Tip: Don’t miss the Whispering Gallery or a meal at the Oyster Bar for the full experience.
​Dining & Shopping: The Dining Concourse and Grand Central Market offer excellent food options for a quick bite or a gourmet find.
​Accessibility: The station is designed for a smooth flow even during the busiest rush hours, with accessible elevators and clear paths between levels.",5,40.7533582,-73.9768041,POSITIVE,1
"This place is big! It’s amazing to see that it’s lasted as long as it has. Amazing architecture in details are everywhere. It’s very easy to get lost trying to find the train station that you’re supposed to be at, considering the person I was with who actually lives there couldn’t even figure it out. Tons and tons of shopping available lots of restaurants. We elected to eat at the pizzeria and found it to be really reasonably priced as well as pretty darn good pizza. We walked outside of the station for a few minutes and got a big view of downtown and all of the massive skyscrapers in the area. I wish I had more time to walk around and explore, but I did not.",5,40.7533582,-73.9768041,POSITIVE,1
"Since 1913 this iconic Nee York City place charmed tourists and locals with its grandeur.   A quintessential NYC landmark.
Tons of eateries and little boutiques.  Definitely worth at least a visit if you are in town with some time and appetite.
Check out lower level a food concourse with lots of delicious choices.",5,40.7533582,-73.9768041,POSITIVE,1
"I grew up in nyc all of my life and this experience left in me in awe. Wow its not only beautiful but very busy with people walking to their destinations and shopping places that's convenient, if u can afford it. But I was totally mesmerized by the decor and marble. And it led to the LIRR, metro, trains.",5,40.7533582,-73.9768041,POSITIVE,1
"Iconic landmark with stunning architecture

Grand Central Terminal is not just a train station but a New York City icon. The main concourse is breathtaking with its celestial ceiling mural, elegant arches, and constant energy. The Whispering Gallery is a fun hidden gem where you can test the acoustics. There are also plenty of shops, restaurants, and the Grand Central Market for local treats. Despite the crowds, it’s worth visiting to admire the architecture and soak in the history.",4,40.7533582,-73.9768041,POSITIVE,1
"The Dead Rabbit is hands down my favorite bar in NYC. The bartenders are incredible—knowledgeable, friendly, and always professional, even when the place is buzzing. And trust me, it does get busy, so be prepared for a lively crowd.

I usually hang out in the Tap Room, which has the perfect pub energy, but the Parlor upstairs is an absolute must-visit. Definitely make a reservation for the Parlor—it’s worth it.

The Dead Rabbit is all about great Irish pub food, top-tier cocktails, and one of the best pints of Guinness you’ll find anywhere in NYC. A classic for a reason. 🍀🍺",5,40.7032709,-74.01102279999999,POSITIVE,1
"The food was great! We shared a number of items on the menu. We had the Chicken Pot Pie, chicken tenders, and the fish and chips. The food was definitely made fresh. The crust on the pot 🥧 was delicious! Compliments to the chef.
The atmosphere was insane. Wall to wall people yet everyone made it work. Everyone was enjoying themselves despite being over capacity.
Don't come here if you want a quiet evening.",4,40.7032709,-74.01102279999999,POSITIVE,1
"The Dead Rabbit has a great name and an even more interesting setting.....once inside.  The deco of the place speaks to the history of the area.  The lobster devil eggs were unbelievable.  I ordered the house drink ""Doctors Orders"" and it was amazing....I had 3. Melissa was our server and she was great.

I highly recommend this place and its a must visit!!",5,40.7032709,-74.01102279999999,POSITIVE,1
"Is it one of the best - yes.

Big hype about the Guinness, and it really didn’t disappoint. Love the sawdust and the total vibe.

Staff were great - and we have a brilliant time, make sure you take a dollar bill so you can write a little note and the team will staple it to the wall for you.

They sad they never ever take these down, so it’s a nice thought to return some day and see the note you might have written years ago.

ENJOY!",5,40.7032709,-74.01102279999999,POSITIVE,1
"Definitely an iconic place and super busy no matter when you go. The food was good. Our party ordered multiple different drinks and all were good--Dr's Orders is the one to try. It was made clear we had 2 hours to sit, eat and drink because reservations are stacked, so not a place to lounge and take your time with friends. Was fun to try.",4,40.7032709,-74.01102279999999,POSITIVE,1
This is a very nice small park. It offers a dog park and a children’s playground. The Christmas tree was beautiful and it was way less crowded than uptown. It has many stores and places to eat around. Kind of fun to see the Empire State Building from the park. Very clean and fairly quiet.,5,40.7421951,-73.98799919999999,POSITIVE,1
"Madison Square Park is one of those parks you end up passing by all the time. There are so many great restaurants and trendy spots around, so it naturally becomes part of your daily route.

It’s a small park, but it always feels lively and full of energy, no matter what time you walk through.",5,40.7421951,-73.98799919999999,POSITIVE,1
"Heard about a. Free outdoor art installation at the park .
The wife and I took a stroll over to see it

The park is a nice leisurely stroll with families and friend abound

Yes you get the occasional crazy and homeless for sure it is NYC ..

The art was great

Next time I will bring a book to get some reading in",4,40.7421951,-73.98799919999999,POSITIVE,1
"Madison Square Park is a true gem. It’s arguably the third-best park in NYC and easily makes the top five on most New Yorkers’ lists.

The park shines especially in summer: you’ll often hear live music of surprisingly high caliber, see tired New Yorkers recharging on the lawn, or people enjoying a sunny afternoon suntan. There’s also a beautiful dog park, plus the famous burger restaurant right inside the park. With Eataly just across the street, it’s easy to grab a bite or espresso and enjoy it on a park bench.

Surrounded by landmark buildings and feeling relatively safe even in the evenings, Madison Square Park is simply beautiful all around",5,40.7421951,-73.98799919999999,POSITIVE,1
"We arrived a bit early for a lunch meet up at the ilili NoMad Lebanese restaurant near the Flat Iron building so we took the opportunity to explore Madison Square Park just in front of it.
It was our first visit to this 6.2 acre public park in the Flat Iron district in Central Manhattan and we liked it. There's plenty of seating all around the park with a lot of office workers sitting in the sunshine eating their lunches when we visited. It's a popular park for walking dogs with two enclosed dog run areas, one for small dogs and one for large dogs. There's a childrens playground at one end of the park and workers were putting up some art installations when we were there. Many beautiful large mature trees provided plenty of shade from the hot sun and we saw many groups having picnics and sunbathing on the large grassed areas.
There was also a large paved area with chairs for people to sit & relax in. I didn't see any public restrooms in the park.
This park is very similar to our favourite Bryant Park near Time Square providing a little oasis of calm and tranquility to escape from the maddening hustle & bustle of the Big Apple outside.",4,40.7421951,-73.98799919999999,POSITIVE,1
"Buy your tickets in advance!! Get the first boat out! It's early, it's cold, but it is the only time you will be able to get photos without throngs of people!! No wait to go up to the pedestal or through security or at the cafe or gift shop or any bathroom. Beautiful views and truly unbeatable without tons of people millling around.",5,40.7009236,-74.0151612,POSITIVE,1
"Visiting the Statue of Liberty was an unforgettable experience — truly iconic and worth every minute.

One important tip: make sure to buy your ferry tickets in advance. They sell out quickly, especially for crown access, and having them ahead of time saves you long waits and stress.

If you’re not afraid of tight or narrow spaces, I highly recommend going all the way up to the crown. The climb is a bit steep and enclosed, but the views from the top are absolutely incredible and make the effort totally worth it.

Overall, a must-see landmark when visiting New York City — historic, powerful, and breathtaking.",5,40.7009236,-74.0151612,POSITIVE,1
"Oh wow what an amazing visit… we used City Cruise, the official tour operator, they were amazing! We booked a visit to The Crown and so glad that we did. You do need a level of fitness & agility to a) climb all 352 b) the narrow winding steep steps .. if you can get up there it’s worth it. The view is limited but just to be there is a wonderful feeling",5,40.7009236,-74.0151612,POSITIVE,1
"Visiting the Statue of Liberty was one of the highlights of my trip to New York. Seeing this iconic monument up close gives you a real sense of history and the meaning behind freedom and hope. The boat ride to the island already makes the experience special, with beautiful views of the skyline and the harbor. Walking around the statue, reading about its story, and enjoying the atmosphere makes everything even more memorable. It’s not just a tourist attraction, but a powerful symbol that leaves a lasting impression on everyone who visits. Definitely a place worth seeing at least once in a lifetime.",5,40.7009236,-74.0151612,POSITIVE,1
"I recommend making a reservation in advance so you can visit the Pedestal Access or, if possible, the Crown. There are many different cruises, but it seems that you must purchase the Statue of Liberty & Ellis Island Ferry ticket in order to actually get off on the islands. I highly recommend going onto the island. There is a restaurant there and plenty of space to walk around.",5,40.7009236,-74.0151612,POSITIVE,1
"Free to visit and a wonderful place of history going back into New York’s newly minted independent days.

I had no idea New York served as the nations capital for the 5 years prior to having a constitution. So much happened at federal hall going back as recently as only 75 years ago. Crazy to think about so much changing in one generation.",5,40.7073993,-74.0102088,POSITIVE,1
So much history here - site of George Washington's inauguration. Get a stamp in your National Parks Passport and take one of the Ranger-led tours to get a fuller picture of the history.,5,40.7073993,-74.0102088,POSITIVE,1
Awesome historic site. I was able to attend the President's Day programs and enjoyed all the speakers. Highly recommend visiting this architectural masterpiece. Washington's inauguration stone is really cool to see as well.,5,40.7073993,-74.0102088,POSITIVE,1
"Federal Hall National Memorial
26 Wall St.
New York, NY 10005

If you are looking to visit a truly historic landmark, you’ve come to the right spot!

This building was once located at the nation’s former capital.  President George Washington took the oath of office; witness a piece of the actual balcony where Washington stood during his inauguration.

There is also a variety of other exhibits such as a Custom House and Coast Guard Art Gallery.

This location is only open on weekdays, so plan accordingly and get a taste of postcolonial history!

#federalhall #federallhallnationalmemorial #georgewashingtoninauguration #formercapital #coronthiancolumns #customhouse #coastguard #lowermanhattan #wallstreet #coastguardartgallery",5,40.7073993,-74.0102088,POSITIVE,1
"A very historical building with nice bits of history well worth a short visit. Looking at that to where NYC is now, you get a real sense of the progress. Intense.

Restrooms available - no ticket required.

When we visit the normal front entrance was closed, but follow the signage.",5,40.7073993,-74.0102088,POSITIVE,1
I wasn’t sure if the Berlin Wall segment would be easily accessible. But it was! It’s in a quiet little park-like area off of Liberty Street. Located just south of Pumphouse Park.,5,40.7117091,-74.0166011,POSITIVE,1
"A little hard to find, and construction near it/around it made it kind of off-putting but such a cool sight to see. I have been to Berlin and seen sections of the wall - to see a section here in America was surreal and unique. I just wish it had better maintenance and was displayed more adequately.",3,40.7117091,-74.0166011,POSITIVE,1
"A piece of the europen history located in the USA. Nice, also to take 5 minutes to think about what the human race can do.",4,40.7117091,-74.0166011,POSITIVE,1
"Situated across the road from the 9/11 memorial and the One World Trade Centre. It is in a quiet area and not many people know it is a piece of the Berlin wall, so there is plenty of space to take photographs and to pose in photographs.",4,40.7117091,-74.0166011,POSITIVE,1
"I served in Berlin from 1990 to 1994 and had much higher expectation for this tribute.  A single slab of wall and it's missing the smoothed rounded crown at the top of the wall.  I believe this section was called ""Chickenlips.""  Could have been better.  At least 3 sections with all components to the wall.  If you are going to do it, do it right!!  For anyone who may visit Berlin, do not miss the 1.2km stretch of Berlin Wall at the East Side Gallery.",3,40.7117091,-74.0166011,NEGATIVE,-1
"🤍🕊 World Trade Center – NYC 🕊🤍

This place… you feel it the moment you arrive.

The energy is completely different — calm, powerful, emotional. Walking around the memorial pools is such a moving experience. It’s beautiful, peaceful, and deeply meaningful.",5,40.7113396,-74.0110779,POSITIVE,1
"This place is an architectural marvel. The World Trade Center is actually comprised of several tall buildings, plus the 9.11 Memorial and museum. The most unique sight is the Oculus, which is shaped like a dove in flight, depending on the angle you view it from. The inside is as impressive as the outside.",5,40.7113396,-74.0110779,POSITIVE,1
"Visiting the World Trade Center in Manhattan is a powerful and unforgettable experience. The area beautifully combines history, remembrance, resilience, and modern architecture. The One World Trade Center tower stands tall and elegant, symbolizing strength and renewal. Its sleek design and impressive height make it one of the most remarkable landmarks in New York City.

The 9/11 Memorial is deeply moving. The twin reflecting pools, built in the footprints of the original towers, create a peaceful and respectful atmosphere. The sound of flowing water adds a sense of calm, allowing visitors to reflect and pay tribute. Seeing the names engraved around the memorial is emotional and meaningful.

The 9/11 Museum provides a thoughtful and well-organized journey through history. The exhibits are informative, respectful, and impactful, offering visitors a deeper understanding of the events and their global significance.

Beyond the memorial, the Oculus is an architectural masterpiece. Its bright, open interior and unique design make it both a transportation hub and a shopping destination. The entire World Trade Center area feels clean, organized, and inspiring.
Overall, the World Trade Center is not just a tourist attraction—it is a place of remembrance, unity, and hope that leaves a lasting impression on every visitor.",5,40.7113396,-74.0110779,POSITIVE,1
"Visiting the World Trade Center is both moving and breathtaking. The memorial is powerful and deeply emotional, a place of reflection and respect. The One World Observatory offers stunning 360° views of New York City truly unforgettable. The entire experience is beautifully designed, meaningful, and inspiring. A must-visit landmark that captures both the history and the spirit of resilience",5,40.7113396,-74.0110779,POSITIVE,1
